date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:29	170/170	---M-Z	200	added ('OK')	text/plain	etag:%22dd-5289bc43f6bc2-gzip%22	http://gbadev.org/robots.txt		(from )
13:59:29	37660/37660	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:28%20GMT	http://gbadev.org/	G:/GBADEV.ORG/gbadev/gbadev.org/index.html	(from )
13:59:30	1272/1272	---M--	200	added ('OK')	image/png	etag:%224f8-5289bc41b5d25%22	http://gbadev.org/gbadev.png	G:/GBADEV.ORG/gbadev/gbadev.org/gbadev.png	(from http://gbadev.org/)
13:59:30	37660/37660	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:29%20GMT	http://gbadev.org/index.php	G:/GBADEV.ORG/gbadev/gbadev.org/index-2.html	(from http://gbadev.org/)
13:59:31	6721/6721	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:29%20GMT	http://gbadev.org/about.php	G:/GBADEV.ORG/gbadev/gbadev.org/about.html	(from http://gbadev.org/)
13:59:31	7024/7024	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:30%20GMT	http://gbadev.org/search.php	G:/GBADEV.ORG/gbadev/gbadev.org/search.html	(from http://gbadev.org/)
13:59:31	6760/6760	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:30%20GMT	http://gbadev.org/submit.php	G:/GBADEV.ORG/gbadev/gbadev.org/submit.html	(from http://gbadev.org/)
13:59:32	7143/7143	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:30%20GMT	http://gbadev.org/archive.php	G:/GBADEV.ORG/gbadev/gbadev.org/archive.html	(from http://gbadev.org/)
13:59:32	7277/7277	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:31%20GMT	http://gbadev.org/contact.php	G:/GBADEV.ORG/gbadev/gbadev.org/contact.html	(from http://gbadev.org/)
13:59:32	6915/6915	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:31%20GMT	http://gbadev.org/tools.php	G:/GBADEV.ORG/gbadev/gbadev.org/tools.html	(from http://gbadev.org/)
13:59:33	6846/6846	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:31%20GMT	http://gbadev.org/demos.php	G:/GBADEV.ORG/gbadev/gbadev.org/demos.html	(from http://gbadev.org/)
13:59:33	6564/6564	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:32%20GMT	http://gbadev.org/sources.php	G:/GBADEV.ORG/gbadev/gbadev.org/sources.html	(from http://gbadev.org/)
13:59:33	10263/10263	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:32%20GMT	http://gbadev.org/docs.php	G:/GBADEV.ORG/gbadev/gbadev.org/docs.html	(from http://gbadev.org/)
13:59:34	6560/6560	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:32%20GMT	http://gbadev.org/hardware.php	G:/GBADEV.ORG/gbadev/gbadev.org/hardware.html	(from http://gbadev.org/)
13:59:34	27154/27154	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:33%20GMT	http://gbadev.org/developers.php	G:/GBADEV.ORG/gbadev/gbadev.org/developers.html	(from http://gbadev.org/)
13:59:34	6750/6750	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:33%20GMT	http://gbadev.org/developers.php?author=546	G:/GBADEV.ORG/gbadev/gbadev.org/developers4e6f.html	(from http://gbadev.org/)
13:59:35	7520/7520	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:33%20GMT	http://gbadev.org/demos.php?showinfo=1486	G:/GBADEV.ORG/gbadev/gbadev.org/demos8598.html	(from http://gbadev.org/)
13:59:35	9231/9231	---M--	200	added ('OK')	image/png	etag:%22240f-57c3a36625b82%22	http://gbadev.org/demos/goodBoyAdv.png	G:/GBADEV.ORG/gbadev/gbadev.org/demos/goodBoyAdv.png	(from http://gbadev.org/)
13:59:36	8355/8355	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:35%20GMT	http://gbadev.org/tools.php?showinfo=1485	G:/GBADEV.ORG/gbadev/gbadev.org/toolsd589.html	(from http://gbadev.org/)
13:59:37	6928/6928	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:36%20GMT	http://gbadev.org/developers.php?author=532	G:/GBADEV.ORG/gbadev/gbadev.org/developers20db.html	(from http://gbadev.org/)
13:59:37	15001/15001	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:36%20GMT	http://gbadev.org/tools.php?showinfo=1484	G:/GBADEV.ORG/gbadev/gbadev.org/toolsc391.html	(from http://gbadev.org/)
13:59:38	8386/8386	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:37%20GMT	http://gbadev.org/index.php?showinfo=1483	G:/GBADEV.ORG/gbadev/gbadev.org/indexd84d.html	(from http://gbadev.org/)
13:59:38	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2005%20Jan%202019%2021:59:37%20GMT	http://gbadev.org/download.php?section=index&ID=1483	G:/GBADEV.ORG/gbadev/gbadev.org/downloadf4d2.php	(from http://gbadev.org/)
13:59:39	10948/10948	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:37%20GMT	http://gbadev.org/index.php?showinfo=1482	G:/GBADEV.ORG/gbadev/gbadev.org/indexea3a.html	(from http://gbadev.org/)
13:59:39	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2005%20Jan%202019%2021:59:38%20GMT	http://gbadev.org/download.php?section=index&ID=1482	G:/GBADEV.ORG/gbadev/gbadev.org/downloade9d1.php	(from http://gbadev.org/)
13:59:39	6904/6904	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:38%20GMT	http://gbadev.org/developers.php?author=545	G:/GBADEV.ORG/gbadev/gbadev.org/developers42b7.html	(from http://gbadev.org/)
13:59:40	7550/7550	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2021:59:38%20GMT	http://gbadev.org/demos.php?showinfo=1481	G:/GBADEV.ORG/gbadev/gbadev.org/demos8003.html	(from http://gbadev.org/)
13:59:42	11436/11436	---M--	200	added ('OK')	image/png	etag:%222cac-56dce056a0150%22	http://gbadev.org/demos/3D%20Voxel%20Space.png	G:/GBADEV.ORG/gbadev/gbadev.org/demos/3D%20Voxel%20Space.png	(from http://gbadev.org/)
14:02:04	941997/941997	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2004%20Dec%202018%2022:58:50%20GMT	http://gbadev.org/download.php?section=demos&ID=1486	G:/GBADEV.ORG/gbadev/gbadev.org/goodBoyAdve4c4.zip	(from http://gbadev.org/)
14:02:04	6771/6771	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:02:03%20GMT	http://gbadev.org/developers.php?author=310	G:/GBADEV.ORG/gbadev/gbadev.org/developersb616.html	(from http://gbadev.org/)
14:02:05	9048/9048	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:02:04%20GMT	http://gbadev.org/tools.php?showinfo=1480	G:/GBADEV.ORG/gbadev/gbadev.org/tools84b4.html	(from http://gbadev.org/)
14:02:29	1077767/1077767	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2003%20Oct%202018%2015:49:45%20GMT	http://gbadev.org/download.php?section=tools&ID=1485	G:/GBADEV.ORG/gbadev/gbadev.org/no$gba29b218a.zip	(from http://gbadev.org/)
14:02:30	7084/7084	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:02:29%20GMT	http://gbadev.org/developers.php?author=544	G:/GBADEV.ORG/gbadev/gbadev.org/developers96b7.html	(from http://gbadev.org/)
14:02:30	7427/7427	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:02:29%20GMT	http://gbadev.org/demos.php?showinfo=1479	G:/GBADEV.ORG/gbadev/gbadev.org/demosc281.html	(from http://gbadev.org/)
14:02:34	23200/23200	---M--	200	added ('OK')	image/png	etag:%225aa0-56abf0a863ec3%22	http://gbadev.org/demos/Monkey%20Mayhem%20Advance.png	G:/GBADEV.ORG/gbadev/gbadev.org/demos/Monkey%20Mayhem%20Advance.png	(from http://gbadev.org/)
14:02:50	277722/277722	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2010%20May%202018%2020:15:59%20GMT	http://gbadev.org/download.php?section=tools&ID=1480	G:/GBADEV.ORG/gbadev/gbadev.org/VGBA59-Windows-bin418b.zip	(from http://gbadev.org/)
14:02:51	8251/8251	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:02:49%20GMT	http://gbadev.org/demos.php?showinfo=1478	G:/GBADEV.ORG/gbadev/gbadev.org/demos7258.html	(from http://gbadev.org/)
14:02:52	3575/3575	---M--	200	added ('OK')	image/png	etag:%22df7-56b8f255f2fce%22	http://gbadev.org/demos/Misfortune%20Advance.png	G:/GBADEV.ORG/gbadev/gbadev.org/demos/Misfortune%20Advance.png	(from http://gbadev.org/)
14:03:16	253208/253208	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2026%20Apr%202018%2011:53:42%20GMT	http://gbadev.org/download.php?section=demos&ID=1479	G:/GBADEV.ORG/gbadev/gbadev.org/Monkey%20Mayhem%20Advance3839.zip	(from http://gbadev.org/)
14:03:16	7822/7822	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:15%20GMT	http://gbadev.org/demos.php?showinfo=1477	G:/GBADEV.ORG/gbadev/gbadev.org/demos1e90.html	(from http://gbadev.org/)
14:03:18	7466/7466	---M--	200	added ('OK')	image/png	etag:%221d2a-56b8f498276f0%22	http://gbadev.org/demos/Super%20Block%20Jump.png	G:/GBADEV.ORG/gbadev/gbadev.org/demos/Super%20Block%20Jump.png	(from http://gbadev.org/)
14:03:52	375013/375013	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2006%20May%202018%2020:10:08%20GMT	http://gbadev.org/download.php?section=demos&ID=1478	G:/GBADEV.ORG/gbadev/gbadev.org/Misfortune%20Advancec44d.zip	(from http://gbadev.org/)
14:03:54	11259/11259	---M--	200	added ('OK')	image/png	etag:%222bfb-4619fcfbff200%22	http://gbadev.org/demos/2004Mbit_logo.png	G:/GBADEV.ORG/gbadev/gbadev.org/demos/2004Mbit_logo.png	(from http://gbadev.org/)
14:03:55	7300/7300	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:54%20GMT	http://gbadev.org/demos.php?showinfo=1271	G:/GBADEV.ORG/gbadev/gbadev.org/demosff89.html	(from http://gbadev.org/)
14:03:55	6844/6844	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:54%20GMT	http://gbadev.org/demos.php?showinfo=434	G:/GBADEV.ORG/gbadev/gbadev.org/demos8c1f.html	(from http://gbadev.org/)
14:03:56	7618/7618	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:54%20GMT	http://gbadev.org/demos.php?showinfo=1279	G:/GBADEV.ORG/gbadev/gbadev.org/demosb964.html	(from http://gbadev.org/)
14:03:56	7441/7441	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:55%20GMT	http://gbadev.org/demos.php?showinfo=1353	G:/GBADEV.ORG/gbadev/gbadev.org/demos34fb.html	(from http://gbadev.org/)
14:03:57	7064/7064	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:55%20GMT	http://gbadev.org/demos.php?showinfo=1354	G:/GBADEV.ORG/gbadev/gbadev.org/demos1485.html	(from http://gbadev.org/)
14:03:57	1105/1105	---M--	200	added ('OK')	image/png	etag:%22451-4619fcfbff200%22	http://gbadev.org/demos/SmashBrosAdvance.png	G:/GBADEV.ORG/gbadev/gbadev.org/demos/SmashBrosAdvance.png	(from http://gbadev.org/)
14:03:57	7726/7726	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:56%20GMT	http://gbadev.org/demos.php?showinfo=1275	G:/GBADEV.ORG/gbadev/gbadev.org/demosf3bc.html	(from http://gbadev.org/)
14:03:58	6825/6825	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:56%20GMT	http://gbadev.org/demos.php?showinfo=472	G:/GBADEV.ORG/gbadev/gbadev.org/demos4f79.html	(from http://gbadev.org/)
14:03:58	7256/7256	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:03:57%20GMT	http://gbadev.org/demos.php?showinfo=1332	G:/GBADEV.ORG/gbadev/gbadev.org/demos7150.html	(from http://gbadev.org/)
14:04:02	7319/7319	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:00%20GMT	http://gbadev.org/demos.php?showinfo=1276	G:/GBADEV.ORG/gbadev/gbadev.org/demos9e74.html	(from http://gbadev.org/)
14:04:02	7301/7301	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:01%20GMT	http://gbadev.org/demos.php?showinfo=1329	G:/GBADEV.ORG/gbadev/gbadev.org/demos628a.html	(from http://gbadev.org/)
14:04:03	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2005%20Jan%202019%2022:04:01%20GMT	http://gbadev.org/download.php?section=index&ID=1483	G:/GBADEV.ORG/gbadev/gbadev.org/downloadf4d2.php	(from http://gbadev.org/index.php)
14:04:03	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2005%20Jan%202019%2022:04:02%20GMT	http://gbadev.org/download.php?section=index&ID=1482	G:/GBADEV.ORG/gbadev/gbadev.org/downloade9d1.php	(from http://gbadev.org/index.php)
14:04:03	6583/6583	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:02%20GMT	http://gbadev.org/archive.php?year=2019	G:/GBADEV.ORG/gbadev/gbadev.org/archivea68b.html	(from http://gbadev.org/archive.php)
14:04:04	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:02%20GMT	http://gbadev.org/archive.php?year=2018	G:/GBADEV.ORG/gbadev/gbadev.org/archive3afc.html	(from http://gbadev.org/archive.php)
14:04:04	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:03%20GMT	http://gbadev.org/archive.php?year=2017	G:/GBADEV.ORG/gbadev/gbadev.org/archive55a9.html	(from http://gbadev.org/archive.php)
14:04:04	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:03%20GMT	http://gbadev.org/archive.php?year=2016	G:/GBADEV.ORG/gbadev/gbadev.org/archive580a.html	(from http://gbadev.org/archive.php)
14:04:05	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:03%20GMT	http://gbadev.org/archive.php?year=2015	G:/GBADEV.ORG/gbadev/gbadev.org/archive2495.html	(from http://gbadev.org/archive.php)
14:04:05	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:04%20GMT	http://gbadev.org/archive.php?year=2014	G:/GBADEV.ORG/gbadev/gbadev.org/archivede48.html	(from http://gbadev.org/archive.php)
14:04:06	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:04%20GMT	http://gbadev.org/archive.php?year=2013	G:/GBADEV.ORG/gbadev/gbadev.org/archive2d04.html	(from http://gbadev.org/archive.php)
14:04:06	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:05%20GMT	http://gbadev.org/archive.php?year=2012	G:/GBADEV.ORG/gbadev/gbadev.org/archived20b.html	(from http://gbadev.org/archive.php)
14:04:08	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:05%20GMT	http://gbadev.org/archive.php?year=2011	G:/GBADEV.ORG/gbadev/gbadev.org/archiveaacd.html	(from http://gbadev.org/archive.php)
14:04:09	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:07%20GMT	http://gbadev.org/archive.php?year=2010	G:/GBADEV.ORG/gbadev/gbadev.org/archive1c48.html	(from http://gbadev.org/archive.php)
14:04:09	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:08%20GMT	http://gbadev.org/archive.php?year=2009	G:/GBADEV.ORG/gbadev/gbadev.org/archived99c.html	(from http://gbadev.org/archive.php)
14:04:10	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:08%20GMT	http://gbadev.org/archive.php?year=2008	G:/GBADEV.ORG/gbadev/gbadev.org/archive3dba.html	(from http://gbadev.org/archive.php)
14:04:10	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:09%20GMT	http://gbadev.org/archive.php?year=2007	G:/GBADEV.ORG/gbadev/gbadev.org/archive5982.html	(from http://gbadev.org/archive.php)
14:04:10	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:09%20GMT	http://gbadev.org/archive.php?year=2006	G:/GBADEV.ORG/gbadev/gbadev.org/archivea1d4.html	(from http://gbadev.org/archive.php)
14:04:11	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:09%20GMT	http://gbadev.org/archive.php?year=2005	G:/GBADEV.ORG/gbadev/gbadev.org/archive5651.html	(from http://gbadev.org/archive.php)
14:04:11	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:10%20GMT	http://gbadev.org/archive.php?year=2004	G:/GBADEV.ORG/gbadev/gbadev.org/archivefbcc.html	(from http://gbadev.org/archive.php)
14:04:12	6894/6894	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:10%20GMT	http://gbadev.org/archive.php?year=2003	G:/GBADEV.ORG/gbadev/gbadev.org/archive21e9.html	(from http://gbadev.org/archive.php)
14:04:12	6861/6861	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:11%20GMT	http://gbadev.org/developers.php?author=386	G:/GBADEV.ORG/gbadev/gbadev.org/developers4f33.html	(from http://gbadev.org/contact.php)
14:04:13	6850/6850	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:11%20GMT	http://gbadev.org/developers.php?author=387	G:/GBADEV.ORG/gbadev/gbadev.org/developers1048.html	(from http://gbadev.org/contact.php)
14:04:13	7051/7051	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:12%20GMT	http://gbadev.org/tools.php?section=Build	G:/GBADEV.ORG/gbadev/gbadev.org/tools873c.html	(from http://gbadev.org/tools.php)
14:04:14	7499/7499	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:12%20GMT	http://gbadev.org/tools.php?section=Emulator	G:/GBADEV.ORG/gbadev/gbadev.org/tools5dbd.html	(from http://gbadev.org/tools.php)
14:04:14	7053/7053	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:13%20GMT	http://gbadev.org/tools.php?section=Header	G:/GBADEV.ORG/gbadev/gbadev.org/tools0d65.html	(from http://gbadev.org/tools.php)
14:04:16	11871/11871	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:13%20GMT	http://gbadev.org/tools.php?section=Graphics	G:/GBADEV.ORG/gbadev/gbadev.org/tools700e.html	(from http://gbadev.org/tools.php)
14:04:21	7689/7689	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:17%20GMT	http://gbadev.org/tools.php?section=Transfer	G:/GBADEV.ORG/gbadev/gbadev.org/tools4aca.html	(from http://gbadev.org/tools.php)
14:04:23	6855/6855	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:20%20GMT	http://gbadev.org/tools.php?section=Sound	G:/GBADEV.ORG/gbadev/gbadev.org/tools49f9.html	(from http://gbadev.org/tools.php)
14:04:24	7570/7570	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:22%20GMT	http://gbadev.org/tools.php?section=Misc	G:/GBADEV.ORG/gbadev/gbadev.org/tools7c02.html	(from http://gbadev.org/tools.php)
14:04:24	10237/10237	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:23%20GMT	http://gbadev.org/demos.php?listby=popularity	G:/GBADEV.ORG/gbadev/gbadev.org/demos12c5.html	(from http://gbadev.org/demos.php)
14:04:25	7425/7425	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:23%20GMT	http://gbadev.org/demos.php?listby=category	G:/GBADEV.ORG/gbadev/gbadev.org/demos38f7.html	(from http://gbadev.org/demos.php)
14:04:26	10077/10077	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:24%20GMT	http://gbadev.org/demos.php?listby=name	G:/GBADEV.ORG/gbadev/gbadev.org/demosb0c8.html	(from http://gbadev.org/demos.php)
14:04:26	10134/10134	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:25%20GMT	http://gbadev.org/demos.php?listby=date	G:/GBADEV.ORG/gbadev/gbadev.org/demos6ae3.html	(from http://gbadev.org/demos.php)
14:04:27	6537/6537	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:25%20GMT	http://gbadev.org/demos.php?listby=advanced	G:/GBADEV.ORG/gbadev/gbadev.org/demos5fcc.html	(from http://gbadev.org/demos.php)
14:04:27	6905/6905	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:26%20GMT	http://gbadev.org/docs.php?showinfo=18	G:/GBADEV.ORG/gbadev/gbadev.org/docsa800.html	(from http://gbadev.org/docs.php)
14:04:27	6845/6845	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:26%20GMT	http://gbadev.org/docs.php?showinfo=19	G:/GBADEV.ORG/gbadev/gbadev.org/docs8b24.html	(from http://gbadev.org/docs.php)
14:04:28	6865/6865	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:26%20GMT	http://gbadev.org/docs.php?showinfo=17	G:/GBADEV.ORG/gbadev/gbadev.org/docs3c56.html	(from http://gbadev.org/docs.php)
14:04:28	6878/6878	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:27%20GMT	http://gbadev.org/docs.php?showinfo=16	G:/GBADEV.ORG/gbadev/gbadev.org/docsf511.html	(from http://gbadev.org/docs.php)
14:04:28	7651/7651	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:27%20GMT	http://gbadev.org/docs.php?showinfo=20	G:/GBADEV.ORG/gbadev/gbadev.org/docsd490.html	(from http://gbadev.org/docs.php)
14:04:29	6916/6916	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:27%20GMT	http://gbadev.org/docs.php?showinfo=2	G:/GBADEV.ORG/gbadev/gbadev.org/docs1d24.html	(from http://gbadev.org/docs.php)
14:04:30	6841/6841	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:28%20GMT	http://gbadev.org/docs.php?showinfo=1	G:/GBADEV.ORG/gbadev/gbadev.org/docs58dc.html	(from http://gbadev.org/docs.php)
14:04:31	6921/6921	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:29%20GMT	http://gbadev.org/docs.php?showinfo=3	G:/GBADEV.ORG/gbadev/gbadev.org/docsdf76.html	(from http://gbadev.org/docs.php)
14:04:31	6950/6950	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:30%20GMT	http://gbadev.org/docs.php?showinfo=45	G:/GBADEV.ORG/gbadev/gbadev.org/docsc149.html	(from http://gbadev.org/docs.php)
14:04:32	7751/7751	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:30%20GMT	http://gbadev.org/docs.php?showinfo=6	G:/GBADEV.ORG/gbadev/gbadev.org/docs950c.html	(from http://gbadev.org/docs.php)
14:04:33	7271/7271	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:31%20GMT	http://gbadev.org/docs.php?showinfo=7	G:/GBADEV.ORG/gbadev/gbadev.org/docs23c0.html	(from http://gbadev.org/docs.php)
14:04:33	7679/7679	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:32%20GMT	http://gbadev.org/docs.php?showinfo=4	G:/GBADEV.ORG/gbadev/gbadev.org/docs1443.html	(from http://gbadev.org/docs.php)
14:04:34	7063/7063	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:32%20GMT	http://gbadev.org/docs.php?showinfo=5	G:/GBADEV.ORG/gbadev/gbadev.org/docs5970.html	(from http://gbadev.org/docs.php)
14:04:34	6843/6843	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:32%20GMT	http://gbadev.org/docs.php?showinfo=8	G:/GBADEV.ORG/gbadev/gbadev.org/docscd21.html	(from http://gbadev.org/docs.php)
14:04:38	7243/7243	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:35%20GMT	http://gbadev.org/docs.php?showinfo=9	G:/GBADEV.ORG/gbadev/gbadev.org/docs0615.html	(from http://gbadev.org/docs.php)
14:04:38	6888/6888	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:37%20GMT	http://gbadev.org/docs.php?showinfo=10	G:/GBADEV.ORG/gbadev/gbadev.org/docsde1a.html	(from http://gbadev.org/docs.php)
14:04:39	6852/6852	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:37%20GMT	http://gbadev.org/docs.php?showinfo=11	G:/GBADEV.ORG/gbadev/gbadev.org/docsa52e.html	(from http://gbadev.org/docs.php)
14:04:40	7225/7225	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:38%20GMT	http://gbadev.org/docs.php?showinfo=42	G:/GBADEV.ORG/gbadev/gbadev.org/docs8908.html	(from http://gbadev.org/docs.php)
14:04:41	6901/6901	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:39%20GMT	http://gbadev.org/docs.php?showinfo=27	G:/GBADEV.ORG/gbadev/gbadev.org/docsd688.html	(from http://gbadev.org/docs.php)
14:04:42	6862/6862	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:40%20GMT	http://gbadev.org/docs.php?showinfo=28	G:/GBADEV.ORG/gbadev/gbadev.org/docs236b.html	(from http://gbadev.org/docs.php)
14:04:42	6827/6827	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:04:41%20GMT	http://gbadev.org/docs.php?showinfo=29	G:/GBADEV.ORG/gbadev/gbadev.org/docsa596.html	(from http://gbadev.org/docs.php)
